event_date,event_centroid_lat,event_centroid_long,animal_type,event_animal_number,event_animal_number_died,investigation_description,researcher_id
1985-02-18,49.96276456,-5.221350194,{Delphinidae},964,964,Unidentified dolphins,1
1985-02-19,58.59121126,-3.531235932,{cetacean},3084,3084,Unidentified Cetaceans,1
1985-02-25,50.02006995,-5.099506115,{Delphinidae},966,966,Unidentified dolphins,1
1985-02-22,51.46834316,-3.63710084,{Phocoena},2578,2578,a)Common Porpoise b)1st info SS88007700 BMNH,1
1985-02-27,60.26071677,-1.127083219,{Globicephala},1517,1517,Long-finned Pilot Whale,1
1985-03-01,53.14115994,0.332846325,{Physeter},1119,1119,Sperm whale,1
1985-03-07,50.40747399,-5.082637171,{Delphinus},934,934,Common dolphin,1
1985-03-21,50.02484963,-5.253436464,{Delphinus},935,935,Common dolphin,1
1985-04-08,50.11705446,-5.483296076,{Delphinus},936,936,a)Common dolphin b)lengths quoted '?4'8'' ?1.M',1
1985-04-12,56.15203991,-3.078638635,{Phocoena},2579,2579,Common Porpoise,1
1985-04-15,53.24993607,0.27849265,{Phocoena},2580,2580,Common Porpoise,1
1985-04-22,60.38170967,-1.410462996,{Lagenorhynchus},63,63,a)White-sided Dolphin b)1st info HU62007300 BMNH,1
1985-04-16,50.34693872,-5.155902287,{dolphin},6710,6710,"From report in West Briton, ''The dolphin was washed onto rocks at    Perranporth ... RSPCA ... decided to take it straight to Gweek ...    died soon after 1.5 hour journey ... We put it in a pool immediately, but it lived for only about five minutes ... dolphin's lungs were     probably crushed during the journey because of the pressure on its    chest while lying on a mattress''.",1
1985-04-29,53.64220197,-0.698986072,{Balaenoptera},502,502,a)Unidentified rorquals b)Burton-upon-Stather is on the R.Trent    feeding the R.Humber,1
1985-04-27,53.5679261,0.099200036,{cetacean},3085,3085,Unidentified Cetaceans,1
1985-05-07,50.18165337,-5.432088715,{Delphinus},937,937,Common dolphin,1
1985-05-17,54.77515848,-3.431652346,{cetacean},3086,3086,a)Unidentified Cetaceans b)1st info NY03006000 BMNH,1
1985-05-28,60.23325849,-1.349928838,{Delphinus},938,938,Common dolphin,1
1985-05-16,53.70977559,-0.663565112,{Balaenoptera},503,503,Unidentified rorquals,1
1985-06-12,53.59589555,0.144418019,{Phocoena},2581,2581,Common Porpoise,1
1985-06-17,50.53687418,-4.94962604,{cetacean},3087,3087,Unidentified Cetaceans,1
1985-06-17,50.41636906,-5.083074147,{odontocete},1745,1745,Unidentified Odontocetes,1
1985-06-24,51.7186647,-4.403402886,{Phocoena},2582,2582,Common Porpoise,1
1985-06-23,54.11040128,-0.087840426,{Lagenorhynchus},216,216,White-beaked Dolphin,1
1985-06-26,56.97462118,-7.399301877,{Balaenoptera},3097,3097,Lesser Rorqual,1
1985-06-29,52.76051883,1.653887668,{Phocoena},2583,2583,Common Porpoise,1
1985-06-28,50.82521712,-4.556465457,{cetacean},3088,3088,"a)Unidentified Cetacean b)teeth sent by B.Bickle, 1 Upton Terrace, Bude 28 Jun 1985 with NHM136 and length as 7'3''",1
1985-06-28,60.18264122,-1.286020889,{Phocoena},2584,2584,a)Common Porpoise b)1st info HU41004700 BMNH,1
1985-07-04,56.62646726,-6.614089429,{Grampus},1080,1080,a)Risso's Dolphin b)1st info NM17605312 BMNH,1
1985-07-16,53.41154186,-2.977985367,{Balaenoptera},2649,2649,Fin Whale,1
1985-07-17,60.20641186,-1.202504899,{Phocoena},2585,2585,a)Common Porpoise b)1st info HU43004600 BMNH,1
1985-07-24,53.91447858,-3.035379609,{Phocoena},2586,2586,Common Porpoise,1
1985-08-23,56.7750964,-5.168810317,{Megaptera},1543,1543,a)Humpback Whale,1
1985-08-28,52.91977077,-4.141944311,{Delphinus},939,939,Common dolphin,1
1985-09-01,51.66714548,-4.704422924,{Delphinus},940,940,Common dolphin,1
1985-08-31,58.88204428,-3.214238667,{Balaenoptera},473,473,Lesser Rorqual,1
1985-09-14,54.41285391,-3.510235357,{Delphinidae},967,967,Unidentified dolphins,1
1985-09-17,51.85428272,-5.136723706,{Delphinidae},968,968,"a)Unidentified dolphins 1st info 'Nawgale, St Brides Bay'",1
1985-10-02,50.08410871,-5.534323009,{Delphinus},941,941,"a)1st info Delphinus delphis?, dead, Tavistock, north of Mousehole    harbour, SX47005200 (= Plymouth Sound, way south of Tavistock).       b)Western Morning News, 03 Oct 1985 (received from Stella Turk, July  1997) gives photo of common dolphin (labelled bottlenose dolphin)     annotated Tavis Vor, Mousehole, SW 472 265.",1
1985-10-14,50.33639252,-4.684172063,{Delphinus},942,942,Common dolphin,1
1985-10-17,51.7000883,-5.184090973,{Delphinus},943,943,Common dolphin,1
1985-10-24,59.99656262,-1.252383098,{Phocoena},2587,2587,a)Common Porpoise b)1st info HU41002400 BMNH,1
1985-10-24,50.18248231,-5.081990592,{Delphinus},944,944,Common dolphin,1
1985-10-31,51.68512272,-4.286014573,{Phocoena},2588,2588,Common Porpoise,1
1985-11-02,52.94102919,1.199934097,{cetacean},3089,3089,Unidentified Cetaceans,1
1985-11-07,53.3646944,-3.187181595,{Phocoena},2589,2589,Common Porpoise,1
1985-11-30,50.09079769,-5.145884547,{Delphinidae},969,969,Unidentified dolphins,1
1985-12-01,60.02827763,-1.239104467,{Delphinus},945,945,Common dolphin,1
1985-12-03,50.11714005,-5.483442227,{Delphinus},946,946,Common dolphin,1
1985-12-15,50.26244892,-3.866360036,{Delphinus},947,947,Common dolphin,1
1985-11-30,54.19062695,-3.295184793,{Phocoena},2590,2590,Common Porpoise,1
1985-12-21,50.3042873,-3.995666905,{Globicephala},1518,1518,Long-finned Pilot Whale,1
1985-12-23,50.33630267,-4.684166997,{Delphinus},948,948,Common dolphin,1
1985-12-22,51.85427885,-5.136868696,{Phocoena},2591,2591,Common Porpoise,1
1986-01-04,52.94102118,1.200231272,{Phocoena},3098,3098,Common Porpoise,1
1986-01-01,50.63466658,-2.387485509,{Delphinidae},970,970,Unidentified dolphins,1
1986-01-03,50.29477688,-3.919440558,{Globicephala},1519,1519,Long-finned Pilot Whale,1
1986-01-06,55.99393785,-2.513057133,{Lagenorhynchus},217,217,White-beaked Dolphin,1
1986-01-07,49.21175521,-2.225643242,{Stenella},615,615,a)Euphrosyne Dolphin b)JREC: beached; 1st info condition=Dead,1
1986-01-12,58.9407872,-3.072227836,{Lagenorhynchus},6075,6075,"''carried into the water and eventually swam away'' Booth & Booth,    1994 p.27.",1
1986-01-21,50.52562848,-5.033601421,{Delphinus},949,949,Common dolphin,1
1986-02-03,52.56598785,1.718873334,{Phocoena},3109,3109,Common Porpoise,1
1986-02-04,51.79884455,1.191194549,{Phocoena},3110,3110,Common Porpoise,1
1986-02-04,60.49471627,-1.619565891,{Physeter},1120,1120,Sperm whale,1
1986-02-11,50.43470352,-5.070179981,{Stenella},616,616,Euphrosyne Dolphin,1
1986-02-02,60.35554712,-1.38374719,{Lagenorhynchus},218,218,White-beaked Dolphin,1
1986-02-15,50.09706324,-5.5520623,{Grampus},1081,1081,Risso's Dolphin,1
1986-02-17,54.2035434,-0.29791578,{Lagenorhynchus},64,64,White-sided Dolphin,1
1986-02-18,50.70235762,-3.06925344,{Delphinus},3100,3100,Common dolphin,1
1986-02-24,51.71411894,-4.695642056,{Stenella},3101,3101,Euphrosyne Dolphin,1
1986-03-03,53.64610023,0.050119923,{Lagenorhynchus},65,65,White-sided Dolphin,1
1986-03-04,51.33369117,1.417116897,{Phocoena},2592,2592,Common Porpoise,1
1986-03-05,53.57830639,0.122376275,{Phocoena},2593,2593,Common Porpoise,1
1986-03-05,50.69373341,-1.532734212,{Delphinus},3104,3104,Common dolphin; Hampshire,1
1986-03-10,51.72160282,-4.683053609,{Delphinus},950,950,Common dolphin,1
1986-03-12,53.1737797,0.356765906,{Phocoena},2594,2594,Common Porpoise,1
1986-03-25,50.824771,-4.556299058,{Delphinus/Stenella},973,973,Common dolphin/Euphrosyne dolphin,1
1986-03-28,50.06525092,-5.703194307,{Delphinidae},3105,3105,Unidentified dolphins,1
1986-04-02,49.19318509,-2.143582403,{Stenella},617,617,a)Euphrosyne Dolphin b)1st info no condition c)JREC: Fresh; May have been alive when first seen; 1.9m,1
1986-04-06,49.21175521,-2.225643242,{Delphinus},3106,3106,a)Common dolphin b)JREC: 1.95m,1
1986-04-09,50.37856143,-5.150967348,{Stenella},618,618,Euphrosyne Dolphin,1
1986-04-12,51.30429247,1.376180055,{Balaenoptera},3107,3107,Lesser Rorqual,1
1986-03-15,56.25676099,-5.487637502,{Grampus},3108,3108,Risso's Dolphin,1
1986-04-24,53.64012846,0.134557848,{Lagenorhynchus},220,220,White-beaked Dolphin,1
1986-05-08,50.20443189,-4.929210036,{Delphinus/Stenella},974,974,Common dolphin/Euphrosyne dolphin,1
1986-05-10,50.27988637,-3.89497719,{Tursiops/Lagenorhynchus},2879,2879,Bottle-nosed Dolphin/White-beaked Dolphin,1
1986-05-18,55.6686314,-1.788533937,{Phocoena},2595,2595,Common Porpoise,1
1986-05-19,52.81169033,-4.151614618,{Tursiops},2876,2876,a)Bottle-nosed Dolphin. b)Ident. Sheldrick from details sent by coastguard.,1
1986-05-20,50.71535474,-2.793303894,{Balaenoptera},475,475,Lesser Rorqual/Sei Whale,1
1986-05-26,50.80576221,-0.381912344,{odontocete},1746,1746,Unidentified Odontocetes,1
1986-06-03,50.31735076,-4.72539034,{Delphinus},951,951,Common dolphin,1
1986-06-18,52.18612309,-4.413907948,{Phocoena},2596,2596,Common Porpoise,1
1986-06-18,52.24349015,-4.241214836,{Phocoena},2597,2597,Common Porpoise,1
1986-06-18,52.20506686,-4.37116713,{Phocoena},2598,2598,Common Porpoise,1
1986-06-19,50.64317548,-4.764013016,{Phocoena},2599,2599,a)Common Porpoise b)NX44005600 BMNH,1
1986-07-04,52.71443807,-4.057979987,{Tursiops/Lagenorhynchus},2880,2880,Bottle-nosed Dolphin/White-beaked Dolphin,1
1986-07-08,52.48057356,-4.061626996,{Phocoena},2600,2600,Common Porpoise,1
1986-07-08,51.03842962,-4.239762806,{Delphinus/Stenella},975,975,Common dolphin/Euphrosyne dolphin,1
1986-07-18,50.82523578,-4.555614349,{Delphinus/Stenella},976,976,Common dolphin/Euphrosyne dolphin,1
1986-07-29,50.21714767,-5.448800342,{Delphinus},952,952,Common dolphin,1
1986-07-31,55.241,-6.5118,{Globicephala},6491,6491,Irish Gref C 94 44.,1
1986-07-31,55.2338,-6.3962,{Globicephala},6492,6492,Irish Gref D 01 43.,1
1986-08-03,50.71737882,-1.603332842,{Tursiops/Lagenorhynchus},2881,2881,Bottle-nosed Dolphin/White-beaked Dolphin,1
1986-08-05,50.64560895,-1.660517928,{Delphinidae},971,971,Unidentified dolphins,1
1986-08-05,52.48066342,-4.061631197,{Phocoena},2601,2601,Common Porpoise,1
1986-07-29,51.67824429,-4.169787571,{Phocoena},2602,2602,Common Porpoise,1
1986-08-06,54.11048625,-0.087530508,{Phocoena},2603,2603,Common Porpoise,1
1986-08-14,54.27700699,-0.418086063,{Lagenorhynchus},221,221,White-beaked Dolphin,1
1986-08-14,54.27718669,-0.418079178,{Lagenorhynchus},222,222,White-beaked Dolphin,1
1986-08-14,51.66279797,-5.064311502,{Tursiops},2877,2877,Bottle-nosed Dolphin,1
1986-08-24,54.48656798,-0.625693595,{Lagenorhynchus},223,223,White-beaked Dolphin,1
1986-08-19,60.16741173,-1.488194593,{Delphinus},953,953,Common dolphin,1
1986-08-27,54.48639002,-0.625853955,{Phocoena},2604,2604,Common Porpoise,1
1986-09-06,52.95010604,0.843225793,{Lagenorhynchus},224,224,White-beaked Dolphin,1
1986-09-17,55.39764582,-4.763761262,{Hyperoodon},323,323,"Bottle-nosed Whale -'Billy'! - returned to sea, but restranded on     19.9.86 nr. Girvan, to the south.",1
1986-09-24,58.33480877,-6.168975411,{cetacean},3090,3090,Unidentified Cetaceans,1
1986-10-05,49.21019082,-2.019718886,{Tursiops},2878,2878,a)Bottle-nosed Dolphin b)JREC 1st info 2.0m,1
1986-10-10,53.67779138,-0.016485452,{Balaenoptera},474,474,Lesser Rorqual,1
1986-09-18,55.94028185,-5.848470087,{Mesoplodon},547,547,Sowerby's Beaked Whale,1
1986-10-19,50.53678436,-4.949620433,{Grampus},1082,1082,Risso's Dolphin,1
1986-10-30,53.40613113,-4.557692729,{Hyperoodon},324,324,Bottle-nosed Whale,1
1986-11-04,51.72623488,-5.214899443,{odontocete},1747,1747,Unidentified Odontocetes,1
1986-11-09,51.68503569,-4.285865494,{Delphinus/Stenella},977,977,Common dolphin/Euphrosyne dolphin,1
1986-11-13,51.6181871,-3.870749198,{Delphinus/Stenella},978,978,"a)Common dolphin/Euphrosyne dolphin b)1st info SS68008800 BMNH;    'Crumlin Burrows, Swansea'",1
1986-11-14,50.14646256,-5.079813042,{Phocoena},2605,2605,Common Porpoise,1
1986-11-15,54.14592452,-3.272352378,{Phocoena},2606,2606,Common Porpoise,1
1986-11-15,57.31576896,-2.016603963,{Phocoena},2607,2607,Common Porpoise,1
1986-11-17,50.81672546,-1.307197841,{Delphinus},954,954,"Common Dolphin, but teeth in collections labelled as S. coeruleoalba.",1
1986-11-19,50.73584718,-1.787416418,{Delphinus/Stenella},979,979,Common dolphin/Euphrosyne dolphin,1
1986-11-25,50.82478655,-4.555589808,{Phocoena},2608,2608,Common Porpoise,1
1986-11-29,53.40613435,-4.557542441,{Globicephala},1520,1520,Long-finned Pilot Whale,1
1986-11-30,52.95009892,0.843523128,{Physeter},1121,1121,Sperm whale,1
1986-12-05,50.69586639,-3.090346844,{Globicephala},1521,1521,Long-finned Pilot Whale,1
1986-12-08,49.17477671,-2.089019849,{Globicephala},1522,1522,a)Long-finned Pilot Whale b)1st info no condition c)JREC Teeth showed marked attrition with evidence of old fractures d)JREC 1st info 5.0m,1
1986-12-09,50.72320636,-2.935265535,{Globicephala},1523,1523,Long-finned Pilot Whale,1
1986-12-10,50.10207263,-5.384566241,{Delphinus/Stenella},980,980,Common dolphin/Euphrosyne dolphin,1
1986-12-15,50.74909448,-0.851709994,{Globicephala},1524,1524,Long-finned Pilot Whale,1
1986-12-18,51.03843509,-4.239477738,{Globicephala},1525,1525,Long-finned Pilot Whale,1
1986-12-20,59.20030419,-2.682692854,{Globicephala},1526,1526,"a) Long-finned Pilot Whale. b) 4 dead, 13 offshore (86-12-22). c) ''5 died and 13 were rescued'' Booth & Booth, 1994 p.31.",1
1986-12-20,59.20030327,-2.682867934,{Globicephala},2,2,"Long-finned Pilot Whale   4 dead, 13 offshore(86-12-22)",1
1986-12-20,59.20039215,-2.683044807,{Globicephala},3,3,"Long-finned Pilot Whale   4 dead, 13 offshore(86-12-22)",1
1986-12-20,59.20039399,-2.682694646,{Globicephala},4,4,"Long-finned Pilot Whale   4 dead, 13 offshore(86-12-22)",1
1986-12-22,50.40757498,-5.082221392,{Globicephala},1527,1527,Long-finned Pilot Whale,1
1986-12-31,51.39751022,-3.514091701,{Stenella},619,619,a)Euphrosyne Dolphin b)1st info SW86004600 BMNH,1
1987-01-03,50.41550497,-5.102026392,{Globicephala},4734,4734,a)1st info 02 Jan 1987; 15ft,1
1987-01-08,50.12442307,-5.480612509,{odontocete},4736,4736,"a)blowhole missing mouth not inspected. beak 0.2m (7ins) back fin to ?tail? 1.3m (4ft 3.18ins) b)details via Mammal Seciton but NB '..head & tail missing, badly decomposed' narrow lower jaw 'X' c)1st info Cetacean",1
1987-01-21,50.62734363,-2.424188428,{Globicephala},4738,4738,a)1 mile E. of Bowlease Cove (OS gives Bowleaze Cove) b)1st info        SY72007930,1
1987-01-11,50.59212287,-2.063580666,{Globicephala},4739,4739,a)'25 Jan 1987..but been there for at least 2 weeks'.11 Jan 1987 a safe compromise?,1
1987-01-28,50.48237637,-3.5135519,{odontocete},4740,4740,"a)1st info SX93006400 BMNH, Ottecombe Torquay b)'Riddled with worms' c)Dr K.Parry of Torquay sent teeth to Cambridge",1
1987-02-02,56.11705121,-5.249649525,{Mesoplodon?},4742,4742,a)id uncertain 'teeth wrong?' (MCS) animal 'washed away' b)Glasgow Museums & Art Galleries to MCS 'I enclose photograph' - what MCS response?,1
1987-02-05,50.12490185,-5.092142725,{cetacean},4743,4743,a)body mostly missing,1
1987-02-08,51.06445084,-4.190915172,{Globicephala},4744,4744,"a)'Old Wall Rocks, nr Crow Point' b)1st info SS44003400,BMNH",1
1987-02-09,51.07483149,-4.212822181,{Globicephala},4745,4745,"a)1st info 'Airy Point, Barnstable'(Bideford/Appledore/Westward Ho all nearer)",1
1987-03-04,50.3191626,-4.235978246,{Delphinus/Stenella},4748,4748,(1st info SX37005104=Whitsand Bay),1
1987-03-10,50.63326512,-2.376019432,{dolphin},4749,4749,a)1st info SY73007936 BMNH,1
1987-03-15,56.0351039,-2.865108203,{Phocoena},4752,4752,"a)Skeleton and some organ systems preserved in Department of       Zoology, University of Edinburgh.",1
1987-03-16,49.96908683,-5.184666775,{odontocete},4753,4753,a)1st info SW69001248 BMNH b)'Lizard Point - adjacent to lifeboat  station Nr Polbream Cove',1
1987-03-18,50.15630123,-4.98213975,{Globicephala},4754,4754,a)'between St Anthony Head & Portscatho' b)1st info SW88003452,1
1987-03-21,53.47388462,-3.047226237,{dolphin},4755,4755,a)1st info SJ31209860 BMNH,1
1987-03-28,50.76313675,-1.294517866,{cetacean},4756,4756,a)NB date and location uncertain,1
1987-04-06,57.3975053,-7.381665475,{Globicephala},4757,4757,a)1st info NG768469 from 'NGR 768469'= N(ational) G(rid) R(ef)     b)actually on Gualan Id(near Balgarva); where is Iochdar?,1
1987-04-07,50.33569448,-4.493399726,{odontocete},4758,4758,a)teeth had gone only jawbone left b)1st info SX25965247 BMNH,1
1987-04-09,50.73190531,-1.645723481,{Globicephala},4759,4759,a)4 miles East of Christchurch b)1st info SZ23009300,1
1987-04-11,55.52895484,-1.626097019,{Phocoena},4765,4765,Found 14 Apr 1987 - 'I believe the body had been in the same part of the beach about 3 days previously'.,1
1987-04-18,51.62705168,-4.261272633,{Phocoena},4768,4768,"S.end of Whiteford Beach; no length, tail too decayed",1
1987-04-29,50.14738449,-5.051729977,{odontocete},4770,4770,a)'Dolphin -will send jaw & teeth'(red tick _ significant?) 'can't send form -too busy' b)1st info SW82443072 BMNH -LOCALITY VAGUE!,1
1987-05-02,53.82082949,-3.053731431,{Phocoena},4771,4771,between middle pier and South Pier,1
1987-05-03,50.00383039,-5.161138758,{odontocete},4772,4772,a)found on high water mark at 0817hrs,1
1987-05-04,60.23794503,-1.391375076,{Grampus},4773,4773,"'dolphin' was seen in the confined Voe for days previously, starved to death?",1
1987-05-05,59.96514886,-1.339963779,{Mesoplodon},4774,4774,"S.Shetland 59°57.9'N 01°20.5'W, date estimated;'Northern Ness' but GRef gives Inns Holm Id. (St Ninian's Isle) SW Mainland",1
1987-05-07,55.1926,-6.924,{Physeter},4775,4775,"a)?skull & teeth, Ulster Museum, Belfast. Irish Gref C 666 388.       b)NOTE Ulster Museum has record - P.catodon, 8 May 1987, Magilligan   Strand (Irish Gref C 67 38). Info from Lynne Rendle, UM, via John     Milburne, DOENI, 25 Nov 1996. Is this same stranding?",1
1987-05-07,50.20471022,-4.943104569,{Delphinus/Stenella},4777,4777,a)'Dead for some time' b)1st info SW89003796 BMNH,1
1987-05-07,50.20444429,-4.942948026,{odontocete},4778,4778,a)'smaller i.e. 5' porpoise...unmeasurable because of the state of decomposition' b)1st info SW89003804 BMNH,1
1987-05-07,50.18476012,-4.966958583,{odontocete},4779,4779,"a)'on next beach' to previous two entries, 'now buried in sand'       (seen?) Beach assumed 'Pednavaden' from list 'Pendower/Pednvaden',    (confirmed by S.Turk, April 1996) b)1st info SW88003500 BMNH",1
1987-05-13,56.62088744,-6.621403449,{Globicephala},4780,4780,"a)'Atlantic Beach, Isle of Coll '=on an 'Atlantic' beach? (meaning on W.of island) YES B.Beaumont 31 Aug 1994 Hogh Bay marked (30 Sep 1994 S.Johnson Cliad Bay marked) b)NB JJ actual finder & diaries,  SJ reported only, USE BB c)1st info NM20806060 BMNH",1
1987-05-26,50.31394711,-4.747674611,{Tursiops/Lagenorhynchus},4781,4781,"a)'tail, back fin and beak missing' b)'8'2''/2.6m' is this with or without beak & tail?",1
1987-05-27,54.84025819,-1.32866904,{odontocete},4782,4782,a)1st info NZ42244988 BMNH b)'..not confirmed by Coast Guard..',1
1987-05-29,52.71154638,1.704297297,{odontocete},4783,4783,a)washed away? 'or cou???'(looks like 'counlci')(=council?) b)'ID  by Percy Trett local naturalist Young Porpoise' c)1st info         TG49321916 BMNH,1
1987-06-05,54.4055,-5.6411,{Phocoena},4785,4785,"'propeller marks and cuts, slightly burned, no decomposition smell    internal organs fairly fresh, fin and flippers removed, belly sliced  open'.",1
1987-06-05,54.4055,-5.6411,{Phocoena},4786,4786,"'mouth and jaw broken, skin peeling, no apparent decomposition smell'.",1
1987-06-22,53.41941413,-3.106084347,{Phocoena},3194,3194,PMR held. Believed neonatal. Probably trapped in groynes.,1
1987-06-24,51.05739768,-4.183303242,{odontocete},3113,3113,"a)Lower jaw in North Devon Museum, Barnstable b)head damaged by    army digger '..teeth could not be counted' c)Custom Beach=Instow   beach, P.Boyd (c/o Shrewsbury Mus.16Nov1994) d)1st info SS53013400 BMNH",1
1987-06-25,53.24322267,-4.547812967,{Phocoena},3114,3114,a)'skeleton washed up at Cymyran Bay..',1
1987-07-20,56.33233541,-2.758594395,{Lagenorhynchus},3120,3120,a)Kinkwell Braes?,1
1987-07-21,53.21083528,-4.50185052,{Phocoena},3121,3121,a)'Was told that the young one was being born when the mother was  discovered (already dead)' - Dr R.A.Arnold (reporter).b)pregnant,1
1987-07-21,53.21092509,-4.501855756,{Phocoena},3122,3122,a)'Was told that the young one was being born when the mother was  discovered (already dead)' - Dr R.A.Arnold (reporter),1
1987-07-25,50.31738671,-4.234770948,{Delphinus/Stenella},3124,3124,(1st info SW34002700=wrong Whitsand Bay); BMNH GRef,1
1987-07-27,54.1616601,-0.229935351,{Phocoena},3125,3125,54°09.7'N 0°13.8'W according to Coast Guard.,1
1987-07-27,50.59829857,-1.187186217,{Globicephala},3126,3126,Hampshire,1
1987-07-28,58.39887946,-6.507205054,{Physeter},3127,3127,"a)ca 57°24.6'N.,6°32'W b)1st info Cetacean c)'?sperm whale from    head shape..too advanced state of decomposition to be of value'",1
1987-08-11,54.25809065,-0.367988164,{Lagenorhynchus},3132,3132,"54~15.5'N.,0~23'W.",1
1987-08-12,54.16671114,-0.243355075,{Lagenorhynchus},3133,3133,"54~10'N.,0~14.6'W.",1
1987-08-20,54.21164852,-0.27994474,{Phocoena},3134,3134,"a)'Female porpoise possibly caught in salmon nets. Mr D. Whittaker MAFF Scarborough - checking out stomach contents etc.'             b)54°12.7'N,0°16.8'W",1
1987-08-20,57.29331036,-1.99668123,{Lagenorhynchus},3135,3135,a)Gridref corrected to 5 miles SE of Ellon,1
1987-08-21,50.08144004,-5.320189981,{Globicephala},3136,3136,a)'Porthleven (nr Helston)',1
1987-09-05,51.48883515,-2.784903471,{Hyperoodon},3137,3137,"a)1st info ST46007600 b)'Sugar loaf Bay local name for Kilkenny    Bay, approx where IRB Stn is ' (Swansea C.G. 09 Sep 1994)",1
1987-09-16,52.5229038,-4.057859313,{Phocoena},3138,3138,a)?136 form & jaw sample lost in post?,1
1987-09-16,51.64171519,-4.862655719,{odontocete},3139,3139,a)1st info SR97009200 BMNH,1
1987-09-21,50.61059813,-3.356236443,{Ziphius},3141,3141,"a)1st info SY00008000 b)tooth from K.Boot, Roy.Albert Mus.Exeter",1
1987-11-19,53.7,-9.93333,{Mesoplodon},9836,9836,a)Lat 53.70000° Lon -9.3333°,1
1987-11-22,55.42479794,-5.129266457,{Delphinus},3145,3145,a)Lat 53.70000° Lon -9.3333°,1
1987-11-23,51.04491618,-4.239219637,{odontocete},3146,3146,a)1st info SS43002900 BMNH b)'Top half and lower half of jaw       missing..The head and Jaws have been badly damaged at some time    and the reproductive hole is damaged also Probably been hit by     propeller',1
1987-11-24,52.02201417,-4.843880267,{odontocete},3147,3147,a)GRef corrected from '22/04--40--' b)no 136,1
1987-11-25,50.77231592,-4.577269685,{Phocoena},3148,3148,a)'Millook Beach Widemouth Bay. Bude Cornwall',1
1987-11-25,50.21390233,-5.406361191,{cetacean},3149,3149,a)Rough locality (no NHM136),1
1987-11-25,50.30412917,-5.233839047,{odontocete},3150,3150,"a)1st info 'St Ives, 25 Nov 1987'(NHM136: 26 Nov 1987);SW71005000  BMNH b)teeth spade shaped 'yes' but MCS found conflicting body     measurements (back fin to tail 0.09m; snout length 0.01m; snout to blowhole 0.26m; genital slit to anus 0.65m) so teeth discredited",1
1987-11-25,55.1707,-6.9693,{Delphinus},3151,3151,"a)Irish Gref C 718 364. b)Original note of telephoned stranding report mentions 'Magiligan Point stranding' and 'Benone Strand, Castle Rock - dolphin stranded'. Are these two different events?",1
1987-12-01,57.44065309,-7.395528697,{Ziphius},3153,3153,a)1st info NF82005200 BMNH (=inland),1
1987-12-07,51.64094506,-4.240281259,{Phocoena},3154,3154,"a)'damaged' teeth; Most of the insides had been eaten, underside   of head & belly damaged & open ..didn't get any teeth'",1
1987-12-09,55.53615586,-1.629990281,{Phocoena},3155,3155,a)..'three large holes into body cavity. Partly eviscerated (by    animals?)..',1
1987-12-12,55.70475432,-5.28856427,{Phocoena},3156,3156,a)'mature'. 'fully grown..skin..circular leasions..sea-lampreys in the past'- Short article in file - The Arran Naturalist 11 1988.,1
1987-12-21,50.05475766,-5.277680072,{Delphinus/Stenella},3160,3160,a)1st info M(ass) b)(nr Porthleven) c)1987/9a taken as duplicate of this record,1
1987-12-29,50.27786691,-3.880859795,{Delphinus/Stenella},3164,3164,a)tooth diam '1/10' (inches?) conical b)beak broken front half     missing c)should this be 1 of 4 mass event?,1
1987-12-29,50.27988866,-3.894836902,{Delphinus/Stenella},3165,3165,a)u.jaw38; l.jaw 38; tooth diam '1/10'(inches?) conical b)should   this be 2 of 4 mass event?,1
1987-12-29,50.28657121,-3.898752668,{Delphinus/Stenella},3166,3166,a)u.jaw34; l.jaw 36; tooth diam '2/16'(inches?) conical b)should   this be 3 of 4 mass event?,1
1987-12-29,50.27994351,-3.891470005,{Delphinus/Stenella},3167,3167,"a)No SW form received b)'I didn't measure the fourth specimen.. in such a bad condition i.e. no outer skin, beak missing and not much left of the flippers or the back fin' c)1st info Cetacean & GRef for Salcombe d)should this be 4 of 4 mass event?",1
1988-01-03,51.60366991,-2.684495121,{Delphinus/Stenella},3173,3173,GRef quoted,1
1988-01-07,51.67480349,-4.339597852,{odontocete},3182,3182,a)1st info SN42000100 BMNH b)'Begining Jan 1988'assign c7 Jan 1988 c)Globicephala melas?,1
1988-01-14,58.77819398,-3.271328442,{Grampus},6082,6082,"Seen swimming close inshore at North Bay, South Walls, 12 Jan 1988.   On 13 Jan caught & transferred to open water at Melberry, where it    was found stranded the next day. The animal was returned to the water and was last seen swimming out into the Pentland Firth. Booth &       Booth, 1994 p.32.",1
1988-01-16,51.62751914,-4.895002166,{odontocete},3184,3184,a)'ca5 miles SE of Pembroke' b)1st info SR9959610 finder (=inland),1
1988-01-19,50.93185977,0.797471752,{Delphinidae},3189,3189,a)1st info TQ96001900 BMNH,1
1988-01-23,50.33675369,-4.238069231,{odontocete},3190,3190,a)'Tregenhawke Beach or Wiggle Beach' b)1st info 'Tregantle beach' SX37005100 BMNH,1
1988-01-23,50.33675639,-4.237928807,{odontocete},3191,3191,a)'Tregenhawke Beach or Wiggle Beach' b)1st info 'Tregantle beach' SX37005100 BMNH,1
1988-01-31,51.67309556,-4.321427845,{Delphinus/Stenella},3192,3192,1st rec SN42000100(=Pembrey),1
1988-02-02,50.70627825,-1.521278804,{Delphinus},3175,3175,A peice of rope was attached to the tail; Hampshire,1
